1426,宿迁学院06专业组(思想政治)
1802,东南大学成贤学院04专业组(不限)
1802,东南大学成贤学院05专业组(不限)
1802,东南大学成贤学院06专业组(不限)
1802,东南大学成贤学院07专业组(不限)
1802,东南大学成贤学院08专业组(不限)
1802,东南大学成贤学院09专业组(不限)
1802,东南大学成贤学院10专业组(化学)
1803,南京航空航天大学金城学院04专业组(不限)
1803,南京航空航天大学金城学院05专业组(不限)
1803,南京航空航天大学金城学院06专业组(不限)
1803,南京航空航天大学金城学院07专业组(不限)
1803,南京航空航天大学金城学院08专业组(不限)
1803,南京航空航天大学金城学院09专业组(化学)
1804,南京理工大学紫金学院02专业组(不限)
1804,南京理工大学紫金学院03专业组(不限)
1804,南京理工大学紫金学院04专业组(不限)
1804,南京理工大学紫金学院05专业组(不限)
1804,南京理工大学紫金学院06专业组(化学)
1807,南京审计大学金审学院02专业组(不限)
1810,南京工业大学浦江学院03专业组(不限)
1810,南京工业大学浦江学院04专业组(不限)
1810,南京工业大学浦江学院05专业组(不限)
1810,南京工业大学浦江学院06专业组(不限)
1810,南京工业大学浦江学院07专业组(不限)
1810,南京工业大学浦江学院08专业组(化学)
1810,南京工业大学浦江学院09专业组(化学或生物)
1816,南京财经大学红山学院02专业组(不限)
1826,中国矿业大学徐海学院02专业组(不限)
1826,中国矿业大学徐海学院03专业组(化学)
1827,江苏师范大学科文学院02专业组(不限)
1827,江苏师范大学科文学院03专业组(化学)
1834,苏州大学应用技术学院03专业组(不限)
1834,苏州大学应用技术学院04专业组(不限)
1834,苏州大学应用技术学院05专业组(化学)
1835,苏州科技大学天平学院03专业组(不限)
1835,苏州科技大学天平学院04专业组(化学)
1835,苏州科技大学天平学院05专业组(化学或生物)
1835,苏州科技大学天平学院06专业组(化学或地理)
1837,江苏科技大学苏州理工学院02专业组(不限)
1837,江苏科技大学苏州理工学院03专业组(化学)
1838,南通大学杏林学院02专业组(不限)
1838,南通大学杏林学院03专业组(化学)
1838,南通大学杏林学院04专业组(化学或生物)
1844,扬州大学广陵学院02专业组(不限)
1844,扬州大学广陵学院03专业组(化学)
1844,扬州大学广陵学院04专业组(化学或生物)
1845,江苏大学京江学院02专业组(不限)
1845,江苏大学京江学院03专业组(化学)
1845,江苏大学京江学院04专业组(化学或生物)
1846,南京医科大学康达学院03专业组(不限)
1846,南京医科大学康达学院04专业组(化学)
1846,南京医科大学康达学院05专业组(化学或生物)
1847,南京师范大学泰州学院02专业组(不限)
1847,南京师范大学泰州学院03专业组(化学)
1848,南京理工大学泰州科技学院02专业组(不限)
1848,南京理工大学泰州科技学院03专业组(不限)
1848,南京理工大学泰州科技学院04专业组(不限)
1848,南京理工大学泰州科技学院05专业组(不限)
1848,南京理工大学泰州科技学院06专业组(不限)
1848,南京理工大学泰州科技学院07专业组(化学)
1848,南京理工大学泰州科技学院08专业组(化学或生物)
1850,南京邮电大学通达学院02专业组(不限)
1850,南京邮电大学通达学院03专业组(不限)
1850,南京邮电大学通达学院04专业组(化学)
1855,常州大学怀德学院02专业组(不限)
1855,常州大学怀德学院03专业组(化学)
1858,南京师范大学中北学院03专业组(不限)
1858,南京师范大学中北学院04专业组(化学)
1858,南京师范大学中北学院05专业组(化学或生物)
1901,南京传媒学院02专业组(不限)
1911,三江学院02专业组(不限)
1911,三江学院03专业组(化学)
1915,无锡太湖学院02专业组(不限)
1915,无锡太湖学院03专业组(不限)
1915,无锡太湖学院04专业组(化学)
1921,西交利物浦大学03专业组(不限)
1921,西交利物浦大学04专业组(化学)
1921,西交利物浦大学05专业组(化学或生物)
1928,南通理工学院03专业组(不限)
1928,南通理工学院04专业组(化学)
2101,复旦大学05专业组(不限)
2101,复旦大学06专业组(不限)
2101,复旦大学07专业组(化学)
2102,同济大学03专业组(不限)
2102,同济大学04专业组(不限)
2102,同济大学05专业组(化学)
2102,同济大学06专业组(化学或生物)
2103,上海交通大学02专业组(不限)
2103,上海交通大学03专业组(不限)
2103,上海交通大学04专业组(不限)
2104,华东理工大学02专业组(不限)
2104,华东理工大学03专业组(不限)
